date,production_cost_usd,power_gw,annualized_twh,energy_price_usd_kwh,btc_issued_per_day,source
2014-07-30,6.09,0.018,0.16,0.0500,3600.0000,backfill-mempool
2014-07-31,5.48,0.016,0.14,0.0500,3600.0000,backfill-mempool
2014-08-01,5.63,0.017,0.15,0.0500,3600.0000,backfill-mempool
2014-08-02,5.87,0.018,0.15,0.0500,3600.0000,backfill-mempool
2014-08-03,5.52,0.017,0.15,0.0500,3600.0000,backfill-mempool
2014-08-04,4.51,0.014,0.12,0.0500,3600.0000,backfill-mempool
2014-08-05,4.98,0.015,0.13,0.0500,3600.0000,backfill-mempool
2014-08-06,5.65,0.017,0.15,0.0500,3600.0000,backfill-mempool
2014-08-07,5.77,0.017,0.15,0.0500,3600.0000,backfill-mempool
2014-08-08,5.90,0.018,0.16,0.0500,3600.0000,backfill-mempool
2014-08-09,6.90,0.021,0.18,0.0500,3600.0000,backfill-mempool
2014-08-10,6.63,0.020,0.17,0.0500,3600.0000,backfill-mempool
2014-08-11,6.83,0.020,0.18,0.0500,3600.0000,backfill-mempool
2014-08-12,6.53,0.020,0.17,0.0500,3600.0000,backfill-mempool
2014-08-13,5.46,0.016,0.14,0.0500,3600.0000,backfill-mempool
2014-08-14,6.84,0.021,0.18,0.0500,3600.0000,backfill-mempool
2014-08-15,6.13,0.018,0.16,0.0500,3600.0000,backfill-mempool
2014-08-16,5.98,0.018,0.16,0.0500,3600.0000,backfill-mempool
2014-08-17,6.35,0.019,0.17,0.0500,3600.0000,backfill-mempool
2014-08-18,7.44,0.022,0.20,0.0500,3600.0000,backfill-mempool
2014-08-19,7.24,0.022,0.19,0.0500,3600.0000,backfill-mempool
2014-08-20,7.65,0.023,0.20,0.0500,3600.0000,backfill-mempool
2014-08-21,7.49,0.022,0.20,0.0500,3600.0000,backfill-mempool
2014-08-22,7.14,0.021,0.19,0.0500,3600.0000,backfill-mempool
2014-08-23,7.38,0.022,0.19,0.0500,3600.0000,backfill-mempool
2014-08-24,6.63,0.020,0.17,0.0500,3600.0000,backfill-mempool
2014-08-25,6.21,0.019,0.16,0.0500,3600.0000,backfill-mempool
2014-08-26,7.90,0.024,0.21,0.0500,3600.0000,backfill-mempool
2014-08-27,7.63,0.023,0.20,0.0500,3600.0000,backfill-mempool
2014-08-28,7.92,0.024,0.21,0.0500,3600.0000,backfill-mempool
2014-08-29,7.69,0.023,0.20,0.0500,3600.0000,backfill-mempool
2014-08-30,8.25,0.025,0.22,0.0500,3600.0000,backfill-mempool
2014-08-31,8.61,0.026,0.23,0.0500,3600.0000,backfill-mempool
2014-09-01,7.10,0.021,0.19,0.0500,3600.0000,backfill-mempool
2014-09-02,7.64,0.023,0.20,0.0500,3600.0000,backfill-mempool
2014-09-03,8.87,0.027,0.23,0.0500,3600.0000,backfill-mempool
2014-09-04,8.21,0.025,0.22,0.0500,3600.0000,backfill-mempool
2014-09-05,7.61,0.023,0.20,0.0500,3600.0000,backfill-mempool
2014-09-06,9.31,0.028,0.24,0.0500,3600.0000,backfill-mempool
2014-09-07,8.11,0.024,0.21,0.0500,3600.0000,backfill-mempool
2014-09-08,7.52,0.023,0.20,0.0500,3600.0000,backfill-mempool
2014-09-09,7.61,0.023,0.20,0.0500,3600.0000,backfill-mempool
2014-09-10,8.21,0.025,0.22,0.0500,3600.0000,backfill-mempool
2014-09-11,8.95,0.027,0.24,0.0500,3600.0000,backfill-mempool
2014-09-12,7.97,0.024,0.21,0.0500,3600.0000,backfill-mempool
2014-09-13,9.68,0.029,0.25,0.0500,3600.0000,backfill-mempool
2014-09-14,8.94,0.027,0.23,0.0500,3600.0000,backfill-mempool
2014-09-15,8.96,0.027,0.24,0.0500,3600.0000,backfill-mempool
2014-09-16,9.71,0.029,0.26,0.0500,3600.0000,backfill-mempool
2014-09-17,10.65,0.032,0.28,0.0500,3600.0000,backfill-mempool
2014-09-18,10.12,0.030,0.27,0.0500,3600.0000,backfill-mempool
2014-09-19,9.75,0.029,0.26,0.0500,3600.0000,backfill-mempool
2014-09-20,10.04,0.030,0.26,0.0500,3600.0000,backfill-mempool
2014-09-21,9.29,0.028,0.24,0.0500,3600.0000,backfill-mempool
2014-09-22,9.54,0.029,0.25,0.0500,3600.0000,backfill-mempool
2014-09-23,8.52,0.026,0.22,0.0500,3600.0000,backfill-mempool
2014-09-24,8.86,0.027,0.23,0.0500,3600.0000,backfill-mempool
2014-09-25,10.00,0.030,0.26,0.0500,3600.0000,backfill-mempool
2014-09-26,8.85,0.027,0.23,0.0500,3600.0000,backfill-mempool
2014-09-27,8.88,0.027,0.23,0.0500,3600.0000,backfill-mempool
2014-09-28,8.63,0.026,0.23,0.0500,3600.0000,backfill-mempool
2014-09-29,9.07,0.027,0.24,0.0500,3600.0000,backfill-mempool
2014-09-30,10.12,0.030,0.27,0.0500,3600.0000,backfill-mempool
2014-10-01,10.22,0.031,0.27,0.0500,3600.0000,backfill-mempool
2014-10-02,9.23,0.028,0.24,0.0500,3600.0000,backfill-mempool
2014-10-03,9.73,0.029,0.26,0.0500,3600.0000,backfill-mempool
2014-10-04,10.22,0.031,0.27,0.0500,3600.0000,backfill-mempool
2014-10-05,11.01,0.033,0.29,0.0500,3600.0000,backfill-mempool
2014-10-06,10.64,0.032,0.28,0.0500,3600.0000,backfill-mempool
2014-10-07,8.84,0.027,0.23,0.0500,3600.0000,backfill-mempool
2014-10-08,9.61,0.029,0.25,0.0500,3600.0000,backfill-mempool
2014-10-09,9.71,0.029,0.26,0.0500,3600.0000,backfill-mempool
2014-10-10,10.36,0.031,0.27,0.0500,3600.0000,backfill-mempool
2014-10-11,9.59,0.029,0.25,0.0500,3600.0000,backfill-mempool
2014-10-12,9.82,0.029,0.26,0.0500,3600.0000,backfill-mempool
2014-10-13,10.43,0.031,0.27,0.0500,3600.0000,backfill-mempool
2014-10-14,8.91,0.027,0.23,0.0500,3600.0000,backfill-mempool
2014-10-15,9.89,0.030,0.26,0.0500,3600.0000,backfill-mempool
2014-10-16,9.93,0.030,0.26,0.0500,3600.0000,backfill-mempool
2014-10-17,9.37,0.028,0.25,0.0500,3600.0000,backfill-mempool
2014-10-18,11.02,0.033,0.29,0.0500,3600.0000,backfill-mempool
2014-10-19,9.05,0.027,0.24,0.0500,3600.0000,backfill-mempool
2014-10-20,8.95,0.027,0.24,0.0500,3600.0000,backfill-mempool
2014-10-21,10.19,0.031,0.27,0.0500,3600.0000,backfill-mempool
2014-10-22,10.54,0.032,0.28,0.0500,3600.0000,backfill-mempool
2014-10-23,10.27,0.031,0.27,0.0500,3600.0000,backfill-mempool
2014-10-24,10.99,0.033,0.29,0.0500,3600.0000,backfill-mempool
2014-10-25,10.58,0.032,0.28,0.0500,3600.0000,backfill-mempool
2014-10-26,8.61,0.026,0.23,0.0500,3600.0000,backfill-mempool
2014-10-27,10.86,0.033,0.29,0.0500,3600.0000,backfill-mempool
2014-10-28,9.42,0.028,0.25,0.0500,3600.0000,backfill-mempool
2014-10-29,10.69,0.032,0.28,0.0500,3600.0000,backfill-mempool
2014-10-30,11.63,0.035,0.31,0.0500,3600.0000,backfill-mempool
2014-10-31,12.86,0.039,0.34,0.0500,3600.0000,backfill-mempool
2014-11-01,10.95,0.033,0.29,0.0500,3600.0000,backfill-mempool
2014-11-02,10.56,0.032,0.28,0.0500,3600.0000,backfill-mempool
2014-11-03,11.58,0.035,0.30,0.0500,3600.0000,backfill-mempool
2014-11-04,11.48,0.034,0.30,0.0500,3600.0000,backfill-mempool
2014-11-05,10.09,0.030,0.27,0.0500,3600.0000,backfill-mempool
2014-11-06,11.73,0.035,0.31,0.0500,3600.0000,backfill-mempool
2014-11-07,11.36,0.034,0.30,0.0500,3600.0000,backfill-mempool
2014-11-08,11.63,0.035,0.31,0.0500,3600.0000,backfill-mempool
2014-11-09,11.20,0.034,0.29,0.0500,3600.0000,backfill-mempool
2014-11-10,11.14,0.033,0.29,0.0500,3600.0000,backfill-mempool
2014-11-11,9.78,0.029,0.26,0.0500,3600.0000,backfill-mempool
2014-11-12,10.94,0.033,0.29,0.0500,3600.0000,backfill-mempool
2014-11-13,11.03,0.033,0.29,0.0500,3600.0000,backfill-mempool
2014-11-14,11.62,0.035,0.31,0.0500,3600.0000,backfill-mempool
2014-11-15,10.50,0.032,0.28,0.0500,3600.0000,backfill-mempool
2014-11-16,11.29,0.034,0.30,0.0500,3600.0000,backfill-mempool
2014-11-17,10.93,0.033,0.29,0.0500,3600.0000,backfill-mempool
2014-11-18,11.59,0.035,0.30,0.0500,3600.0000,backfill-mempool
2014-11-19,10.90,0.033,0.29,0.0500,3600.0000,backfill-mempool
2014-11-20,10.59,0.032,0.28,0.0500,3600.0000,backfill-mempool
2014-11-21,9.74,0.029,0.26,0.0500,3600.0000,backfill-mempool
2014-11-22,11.85,0.036,0.31,0.0500,3600.0000,backfill-mempool
2014-11-23,10.81,0.032,0.28,0.0500,3600.0000,backfill-mempool
2014-11-24,11.40,0.034,0.30,0.0500,3600.0000,backfill-mempool
2014-11-25,10.08,0.030,0.26,0.0500,3600.0000,backfill-mempool
2014-11-26,10.53,0.032,0.28,0.0500,3600.0000,backfill-mempool
2014-11-27,10.78,0.032,0.28,0.0500,3600.0000,backfill-mempool
2014-11-28,11.44,0.034,0.30,0.0500,3600.0000,backfill-mempool
2014-11-29,12.15,0.036,0.32,0.0500,3600.0000,backfill-mempool
2014-11-30,12.15,0.036,0.32,0.0500,3600.0000,backfill-mempool
2014-12-01,10.03,0.030,0.26,0.0500,3600.0000,backfill-mempool
2014-12-02,11.44,0.034,0.30,0.0500,3600.0000,backfill-mempool
2014-12-03,8.92,0.027,0.23,0.0500,3600.0000,backfill-mempool
2014-12-04,11.16,0.033,0.29,0.0500,3600.0000,backfill-mempool
2014-12-05,11.80,0.035,0.31,0.0500,3600.0000,backfill-mempool
2014-12-06,10.40,0.031,0.27,0.0500,3600.0000,backfill-mempool
2014-12-07,9.63,0.029,0.25,0.0500,3600.0000,backfill-mempool
2014-12-08,12.31,0.037,0.32,0.0500,3600.0000,backfill-mempool
2014-12-09,10.82,0.032,0.28,0.0500,3600.0000,backfill-mempool
2014-12-10,10.90,0.033,0.29,0.0500,3600.0000,backfill-mempool
2014-12-11,11.40,0.034,0.30,0.0500,3600.0000,backfill-mempool
2014-12-12,10.68,0.032,0.28,0.0500,3600.0000,backfill-mempool
2014-12-13,11.15,0.033,0.29,0.0500,3600.0000,backfill-mempool
2014-12-14,10.77,0.032,0.28,0.0500,3600.0000,backfill-mempool
2014-12-15,10.76,0.032,0.28,0.0500,3600.0000,backfill-mempool
2014-12-16,10.83,0.033,0.28,0.0500,3600.0000,backfill-mempool
2014-12-17,9.73,0.029,0.26,0.0500,3600.0000,backfill-mempool
2014-12-18,9.61,0.029,0.25,0.0500,3600.0000,backfill-mempool
2014-12-19,10.32,0.031,0.27,0.0500,3600.0000,backfill-mempool
2014-12-20,10.08,0.030,0.26,0.0500,3600.0000,backfill-mempool
2014-12-21,10.02,0.030,0.26,0.0500,3600.0000,backfill-mempool
2014-12-22,12.18,0.037,0.32,0.0500,3600.0000,backfill-mempool
2014-12-23,11.30,0.034,0.30,0.0500,3600.0000,backfill-mempool
2014-12-24,11.58,0.035,0.30,0.0500,3600.0000,backfill-mempool
2014-12-25,11.85,0.036,0.31,0.0500,3600.0000,backfill-mempool
2014-12-26,11.43,0.034,0.30,0.0500,3600.0000,backfill-mempool
